#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_65_67_assembly.fasta	AI-5395_65_67_2	57167	58329	-	iroB	1-1163/1164	===============	0/0	99.91	98.28	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	72052	73187	+	espR4	1-1140/1140	========/======	4/6	99.56	84.49	vfdb	NP_288396	(espR4) Type III secretion system effector espR4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	278493	280392	-	espL1	1-1899/1899	========/======	1/1	100.00	97.53	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	552586	553639	+	espR1	198-1253/1260	..======/======	2/2	83.65	93.84	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	961512	961967	-	csgB	1-456/456	========/======	2/2	99.78	83.81	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	962722	963372	+	csgD	1-651/651	===============	0/0	100.00	81.11	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	963791	964207	+	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	964234	965067	+	csgG	1-834/834	===============	0/0	100.00	83.45	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1044906	1045946	+	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1451162	1451908	-	entA	1-747/747	===============	0/0	100.00	95.72	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1451908	1452765	-	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1452779	1454389	-	entE	1-1611/1611	===============	0/0	100.00	95.47	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1454399	1455586	-	entC	1-1188/1188	===============	0/0	100.00	97.90	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1455949	1456905	+	fepB	1-957/957	===============	0/0	100.00	97.49	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1456909	1458159	-	entS	1-1251/1251	===============	0/0	100.00	95.44	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1458258	1459274	+	fepD	1-1017/1017	===============	0/0	100.00	96.07	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1459271	1460263	+	fepG	1-993/993	===============	0/0	100.00	94.06	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1460260	1461075	+	fepC	1-816/816	===============	0/0	100.00	97.30	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1462449	1466302	-	entF	1-3854/3882	===============	0/0	99.28	95.69	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1466520	1467722	-	fes	1-1203/1203	===============	0/0	100.00	96.67	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1467965	1470205	+	fepA	1-2241/2241	===============	0/0	100.00	96.74	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1470230	1471000	+	entD	1-771/771	===============	0/0	100.00	95.20	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1761700	1765489	-	fdeC	1-3790/4251	==============.	0/0	89.16	94.91	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1768511	1769101	+	ykgK/ecpR	1-591/591	===============	0/0	100.00	96.95	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1769176	1769763	+	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.15	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1769821	1770489	+	yagY/ecpB	1-669/669	===============	0/0	100.00	98.06	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1770515	1773040	+	yagX/ecpC	1-2526/2526	===============	0/0	100.00	98.73	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1773030	1774673	+	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.09	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	1774597	1775350	+	yagV/ecpE	1-754/756	===============	0/0	99.74	97.08	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2039047	2039828	-	espY1	1-753/753	========/======	3/31	99.87	90.42	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2178663	2179574	-	fimH	1-912/912	===============	0/0	100.00	97.37	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2179585	2180088	-	fimG	1-504/504	===============	0/0	100.00	97.82	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2180101	2180634	-	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2180641	2183277	-	fimD	1-2637/2637	===============	0/0	100.00	98.56	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2183344	2184069	-	fimC	1-726/726	===============	0/0	100.00	98.90	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2184106	2184645	-	fimI	1-540/540	===============	0/0	100.00	98.70	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2184710	2185321	-	fimA	1-606/606	========/======	1/6	100.00	88.56	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2185748	2186342	-	fimE	1-595/597	===============	0/0	99.66	99.33	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2186819	2187421	-	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2465770	2467062	+	espX5	1-1293/1293	===============	0/0	100.00	97.14	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2496561	2498141	-	espX4	1-1581/1581	========/======	2/2	99.94	93.30	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2526357	2528543	+	espL4	1-2187/2187	===============	0/0	100.00	97.30	vfdb	NP_290644	(espL4) Type III secretion system effector EspL4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	2762753	2764181	+	aslA	1-1428/1428	========/======	1/1	100.00	93.56	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	3683382	3683753	+	gspI	1-372/372	===============	0/0	100.00	95.16	vfdb	YP_404605	(gspI) general secretion pathway protein I [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	3683786	3684355	+	gspJ	1-570/570	===============	0/0	100.00	96.67	vfdb	YP_404606	(gspJ) general secretion pathway protein J [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	3684352	3685329	+	gspK	1-978/978	===============	0/0	100.00	97.03	vfdb	YP_404607	(gspK) general secretion pathway protein K [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	3685644	3686504	+	gspL	1-861/861	===============	0/0	100.00	97.10	vfdb	YP_404608	(gspL) general secretion pathway protein L [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_2	3686620	3687042	+	gspM	1-423/423	===============	0/0	100.00	98.34	vfdb	YP_404609	(gspM) general secretion pathway protein M [T2SS (VF0333)] [Shigella dysenteriae Sd197]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	3283	5460	+	iroN	1-2178/2178	===============	0/0	100.00	99.08	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	5505	6461	-	iroE	1-957/957	===============	0/0	100.00	99.48	vfdb	NP_753165	(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	6546	7775	-	iroD	1-1230/1230	===============	0/0	100.00	99.11	vfdb	NP_753166	(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	7879	11616	-	iroC	1-3738/3738	===============	0/0	100.00	99.22	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	11679	12841	-	iroB	1-1163/1164	===============	0/0	99.91	98.28	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	43710	45497	+	iucA	1-1788/1788	===============	0/0	100.00	94.24	vfdb	NP_755502	(iucA) aerobactin siderophore biosynthesis protein IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	45498	46445	+	iucB	1-948/948	===============	0/0	100.00	95.57	vfdb	NP_755501	(iucB) aerobactin siderophore biosynthesis protein IucB [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	46445	48187	+	iucC	1-1743/1743	===============	0/0	100.00	96.04	vfdb	NP_755500	(iucC) aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	48184	49505	+	iucD	1-1323/1338	========/======	1/1	98.80	96.30	vfdb	NP_755499	(iucD) L-lysine 6-monooxygenase IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AI-5395_66_68_assembly.fasta	AI-5395_66_68_3	49443	51744	+	iutA	1-2280/2280	========/======	3/24	99.96	88.36	vfdb	NP_755498	(iutA) ferric aerobactin receptor precusor IutA [Aerobactin (VF0229)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	30020	30773	-	yagV/ecpE	1-754/756	===============	0/0	99.74	97.08	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	30697	32340	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	99.09	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	32330	34855	-	yagX/ecpC	1-2526/2526	===============	0/0	100.00	98.77	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	34881	35549	-	yagY/ecpB	1-669/669	===============	0/0	100.00	98.06	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	35607	36194	-	yagZ/ecpA	1-588/588	===============	0/0	100.00	99.15	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	36269	36859	-	ykgK/ecpR	1-591/591	===============	0/0	100.00	96.95	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	39882	44130	+	fdeC	1-4246/4251	========/======	1/3	99.88	94.23	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	330104	330874	-	entD	1-771/771	===============	0/0	100.00	95.20	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	330899	333139	-	fepA	1-2241/2241	===============	0/0	100.00	96.74	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	333382	334584	+	fes	1-1203/1203	===============	0/0	100.00	96.67	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	334802	338655	+	entF	1-3854/3882	===============	0/0	99.28	95.69	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	340029	340844	-	fepC	1-816/816	===============	0/0	100.00	97.30	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	340841	341833	-	fepG	1-993/993	===============	0/0	100.00	94.06	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	341830	342846	-	fepD	1-1017/1017	===============	0/0	100.00	96.07	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	342945	344195	+	entS	1-1251/1251	===============	0/0	100.00	95.44	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	344199	345155	-	fepB	1-957/957	===============	0/0	100.00	97.49	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	345518	346705	+	entC	1-1188/1188	===============	0/0	100.00	97.90	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	346715	348325	+	entE	1-1611/1611	===============	0/0	100.00	95.47	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	348339	349196	+	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	349196	349942	+	entA	1-747/747	===============	0/0	100.00	95.72	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	739580	740620	-	ompA	1-1041/1041	===============	0/0	100.00	97.98	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	822376	823209	-	csgG	1-834/834	===============	0/0	100.00	83.45	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	823236	823652	-	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	824071	824721	-	csgD	1-651/651	===============	0/0	100.00	81.11	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	825476	825931	+	csgB	1-456/456	========/======	2/2	99.78	83.81	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	1529280	1531179	+	espL1	1-1899/1899	========/======	1/1	100.00	97.58	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	1737550	1738685	-	espR4	1-1140/1140	========/======	4/6	99.56	84.40	vfdb	NP_288396	(espR4) Type III secretion system effector espR4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	3761194	3762622	-	aslA	1-1428/1428	========/======	1/1	100.00	93.56	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	3996918	3999103	-	espL4	1-2187/2187	========/======	1/1	99.95	97.30	vfdb	NP_290644	(espL4) Type III secretion system effector EspL4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4069692	4070984	-	espX5	1-1293/1293	===============	0/0	100.00	97.14	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4162516	4162632	+	astA	1-117/117	===============	0/0	100.00	95.73	vfdb	BAA94855	(astA) heat-stable enterotoxin 1 [EAST1 (VF0216)] [Escherichia coli O44:H18 042]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4407624	4408226	+	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4408703	4409297	+	fimE	1-595/597	===============	0/0	99.66	99.33	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4409724	4410335	+	fimA	1-606/606	========/======	1/6	100.00	88.56	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4410400	4410939	+	fimI	1-540/540	===============	0/0	100.00	98.70	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4410976	4411701	+	fimC	1-726/726	===============	0/0	100.00	98.90	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4411768	4414404	+	fimD	1-2637/2637	===============	0/0	100.00	98.60	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4414411	4414944	+	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4414957	4415460	+	fimG	1-504/504	===============	0/0	100.00	97.82	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_1	4415471	4416382	+	fimH	1-912/912	===============	0/0	100.00	97.37	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_4	67899	69320	-	espX1	1-1422/1422	===============	0/0	100.00	93.25	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_4	107466	108277	+	espY1	1-753/753	========/======	3/61	99.87	86.96	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	70882	73059	+	iroN	1-2178/2178	===============	0/0	100.00	99.08	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	73104	74060	-	iroE	1-957/957	===============	0/0	100.00	99.58	vfdb	NP_753165	(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	74145	75374	-	iroD	1-1230/1230	===============	0/0	100.00	98.94	vfdb	NP_753166	(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	75478	79215	-	iroC	1-3738/3738	===============	0/0	100.00	99.17	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	79278	80440	-	iroB	1-1163/1164	===============	0/0	99.91	98.37	vfdb	NP_753168	(iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escherichia coli CFT073]	
AI-5395_67_69_assembly.fasta	AI-5395_67_69_8	122363	124150	+	iucA	1-1788/1788	===============	0/0	100.00	94.18	vfdb	NP_755502	(iucA) aerobactin siderophore biosynthesis protein IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]	
